id	tweet	subtask_a
76433	wow liberal head explode truth finally come best news ever american finally get find truth corrupt ever maga	OFF
76435	christian think woman lie since eve start christianity conservative give legislative judical tooth oppres woman modern age kavanaugh kavanaugh confirmation url	NOT
76436	lazy slouch wait defender come bum	OFF
76439	yeah think say addiction lifelong battle regardles relapse josh keep demon bay everyday	NOT
76440	disagreement fuck umpire player abusive	OFF
76444	one respond quickly know false flag attack cause deep state president trump couldnt pick better lawyer everything non never forget maga	NOT
76446	maga ignorant dupe everyone know true url	OFF
76453	make fun liberal come fake story	NOT
76467	would listen man rob american taxpayer million dollar give iran	OFF
76470	stop watch football	NOT
76477	stop kavanaugh send home kavanaugh allegation conservative soft teen crime url smart news	NOT
76483	hell loony bin	NOT
76485	course shouldnt cause obviously complete want delay time vote theyll come another plant accuser every suppose victim apparent rape liberal come alway look like lesbian art teacher lol	NOT
76501	never hear guy	NOT
76511	hate hate matter side aisle bad republican bad liberal nonpartisan	NOT
76519	lil girl adult conversation take thin as somewhere dig	OFF
76548	didnt break rule permission liar	NOT
76554	wild think clive minu one boy pussy away wreck whole town	OFF
76555	tell stop eat booty day oooo	OFF
76567	world warcraft character name limn	NOT
76577	amaze projection	NOT
76596	fake news	OFF
76615	alternative way look conservative les successful follow simple instruction application form	NOT
76616	eric fast furiou holder	NOT
76631	alway equate happen leave threaten new gun control energetic time take stop scatter longevity	NOT
76634	omg good	NOT
76635	fake news	NOT
76641	avoid movie unamerican	NOT
76643	remember much make fun conservative think puppet gay person upset gay pb need put documentary teach person puppet make	OFF
76654	love beautiful bitch rawr	OFF
76658	robin william	NOT
76661	hitler would proud david hogg url	OFF
76677	trudeau claim conservative didnt instead busy last year trudeau must liberal must gogonein2019	NOT
76679	wow wow cry see video url	NOT
76680	record know doug jone personally enb credible choice wont beat next election	NOT
76684	hopefully	NOT
76693	antifa terrorist organization lawful protest trump need declare martial law shut proper	NOT
76709	great markthegreat one levin candace great owen together team unbeatable send liberal frenzy whole block liberal voter head explode sadly alyssa milano wet pant great team	OFF
76713	ave know better	NOT
76717	another lowlife come woodwork	NOT
76719	bob dick brain woodward wish ann coulter	NOT
76729	mean expert pitch gun control law congres	NOT
76731	omg fuckin kind beauty	OFF
76732	watch may start benghazi	NOT
76733	cant say word tweeter come knock	NOT
76744	say unplayable guy houston switch potential first round series sheesh wouldnt nice	NOT
76745	could care les viewpoint hero mine prefer scholar like man conservatism everyone take stance heroic may look leader define hero dont get think person	NOT
76758	anonymou profile pic follower defend trump see lot thread whoever idea prepare person die lack preparednes response damage icedoesntneed10mmoretoc age child	NOT
76779	least snow get laugh url	NOT
76792	hahaha didnt happen fine	NOT
76795	interview important part hire proces sell may come naturally let make sure fully prepare url	NOT
76805	yeah like conservative synonymou truth tell lee ease	NOT
76806	love active twitter forever shin dislike dont event know dislike anything tbh	NOT
76807	fake conservative fake outrage budget betrayal url url	OFF
76815	likewise	NOT
76818	one big sore conservative backside	NOT
76823	yeah antifa american still advocate ideology destroy great country make traitor treat	NOT
76826	enotyourehere2 represent alinsky orwellian leftist lamp fool view thing like marxist pant similar use word fascist fascism ahead pre add souza book big lie right know squat either	NOT
76828	didnt zac goldsmith faux conservative party use didnt faux conservative party use khan defence organiser conservative fcking useles ask deliberate share labour agendum useles	OFF
76837	youll prob hear scream	NOT
76857	state nuke intercept head city sky news sky paper bbc dpl bcl live talk radio alt news exit remain london city london news break news news labour tory trump tory party ukip conservative christian non	NOT
76858	rumble that start bubble dem arent listen theyre barrel mistake dem seriously need stop listen rage build like ive never see silence conservative republican become deafen dem need listen	NOT
76859	gues mean time show unite enough division circular argument	NOT
76860	conservative suddenly realize juvenile offender deserve leniency president regularly refer teenage gang member animal past call impose death penalty allege teen rapist url	OFF
76865	wench something must spout drivel wannabe someone give beat first let see park lot one else around black woman much better find white person much brighter	OFF
76880	self commit somewhere	NOT
76888	ye debunk url	NOT
76896	friend father safe talk	NOT
76897	funny lol roll floor laugh uncontrollably	NOT
76898	want win finally good shit post full body vrc	OFF
76900	yeah paint cat good	NOT
76917	liberal dont live real world	NOT
76920	wow delusional antifa determine someone involve many protest already judge decide other typical facist hide behind term antifa much like jim jone scary	NOT
76932	dont know senegalese	NOT
76951	liberal never handle truth truth make head	OFF
76953	well christian	NOT
76963	terrorist organization exactly antifa name criminal organization	NOT
76966	good think	NOT
76974	hmm cat dog raise food understand say	NOT
76976	hope true another good death nail liberal chance amaze respect money hard work canadian	NOT
76992	one adelaide one anti fai understand angry	NOT
76994	gfy nfl get protection polouse support military league slowly die road shame	OFF
76998	british builder	NOT
77001	nazi bad program call nationalization education healthcare transportation major industry institute vigorously enforce strict gun control regiman encourage pornography illegitimacy abortion	OFF
77007	jesu save ask jesu save pray often include prayer god also save connecticut amp usa think need person pray live apr aaaa aaaa aye url	NOT
77015	user sick corrupt ignorant moron	OFF
77016	team spotlight sunday spotlight go woman meghan mcdermott alanna mcdermott meghan decide something make vision come true stick plan many obstacle still stay course proud meghan give url	NOT
77021	family arent maga dont care theyre part populace get distract pop culture completely zero idea go world tell amp even dont care mali amongst lamb url	OFF
77031	crazy cause believe outcome happen sunday baby	OFF
77032	great information husband smi thankful many heartbreaking diagnose almost dont seem make much progres time learn lot thank	NOT
77037	horrendously sad know give joy know smarter president	OFF
77041	amaze alex infowar	NOT
77048	yeah probably view group like antifa eff moderate person farm murder label extreme person sing song actually kill farmer crazy time live	OFF
77054	let throw add bureaucratic red tape deter highly qualify person enter already vitriolic world politic look hate direct trump family dont care tax return universal financial report doc result	NOT
77069	good man	NOT
77070	orwell antifa	NOT
77081	admire woman country fight front line discrimination support	NOT
77086	dude old lmao pack	NOT
77089	thursday thought fuck liberal forever	OFF
77103	havent set expectation set goal chase dream ask question doctor make decision advisement parent grow man	NOT
77105	fake national emergency create conservative nwo bullshit	OFF
77122	leftist need condemn violence antifa	NOT
77139	do without look like nazi bigot stay true person change mind leave know big oti follow reason post stuff like one time feel feed leave	OFF
77142	hopeful someday meet classy gal talk magaandwwg1wga yet find way much fun share url	NOT
77146	surprise fast reagan pass gun control cali black panther arm	NOT
77153	notice focus pic none kissy pic see guy girl stare camera anything	NOT
77156	careful know terrorist arm antifa go show try something	NOT
77166	lmfao undy	NOT
77167	amaze omro broin never get tire say way tell much teach gaelic keep language alive mean proud tapa hale ibh	NOT
77179	joke funny person say doesnt really hate white sand christian that national past time liberal day funny stuff loui farrakhan crowd racist crap barometer	OFF
77180	want gun control let corporation rip american dont stand cop assassinate unarm black american cop enemy american that want kill black america thank	OFF
77181	hypocrite fly private jet around world	OFF
77189	gutierrez help blow heart	NOT
77192	bwahahaha work liberal tool honest work conservative depend support chubby little self also hear get free food protester	NOT
77193	follow along conservative pay fusion fusion pay orbi steele company hard seriously	NOT
77212	ready yaa	NOT
77220	isnt news conservative really hate right freedom	NOT
77225	fake news	OFF
77228	think one higher portion sidewalk	NOT
77236	love donald trump president usama	NOT
77241		NOT
77243	lol yeah per dina every day per claudia horse get vet care unles donation example limp etc	NOT
77247	typical liberal principled come money	NOT
77254	thank good look young man hopefully find love beautiful young man love love	NOT
77255	huge fuck part	OFF
77261	one first state legislatively legalize gay marriage extremely progressive gun control minimum wage increase free college know thing dont count dip hit like major count	OFF
77275	blame rush feinstein sit two month party drive timeline purpose live wit hope someday someone accus something watch entire life work disappear person family remember	NOT
77285	user activist liar gop want get underoath wont kavanaugh get nominate	OFF
77294	user ugly black hearted troll url	OFF
77307	see content post one please legislation regard gun control hand legislation need improve support mental aid individual section	OFF
77308	would anyone group lockstep either party favor gun control believe climate change big government wealth redistribution independent thinker dont fit either party	NOT
77312	maga make alcatraz great	NOT
77314	immediately anyone get line get a1on1talkbyogragey guarantee everyone eee	NOT
77319	antifa give death threat professor ford threaten violence candidate lose spanky impeach	OFF
77328	liberal kinky person	OFF
77332	twitter become tumblr2013andiam fuck terrify	OFF
77337	stance dup url	NOT
77343	bet england doom liberal everywhere destroy life collaborate muslim royal family bloodline mix muslim go way back think accident read url	OFF
77344	give better term cultist someone change view gun control defend bernie rather admit record awful	NOT
77346	stricter gun control law enforce person gun	NOT
77349	get love ansar ron response	NOT
77354	character assassination area survival technique liberal	NOT
77358	little one reason strive day become better version whoi already baby use fear never enough time family url	NOT
77364	vile creature try portray fierce bitch time know that gun control conversation paper tiger	OFF
77378	ultimately defense kavanaugh republican conservative media public manifestation america rape culture latter neither colorblind race neutral	NOT
77392	hell queen day believe les les every bite bull pull nothing lie demonratmagatrump2020	OFF
77399	liar supporter talk embarrass last president go world apology tour even bow like servant url	OFF
77403	concern democrat disgust behavior disrespect country constitution unite state violation oath citizen constitution	OFF
77404	please follow yoda liberal	NOT
77406	correct liberal easy figure make america great get rid liberal woman	OFF
77408	elon sometime open mouth replace one foot	OFF
77413	clown care nflnfl free sunday	OFF
77415	would put money sex underage kid	OFF
77430	theu tie increase cost drug canada conservative help	NOT
77444	tough shit	OFF
77450	follow url	NOT
77455	give break unbelievable liberal loser trump man mag drain swamp url	NOT
77459	person say hate identity politic go leave hate black conservative	OFF
77463	proud work hard thankyou still like sweetest dont ever change	NOT
77482	aclu insane antifa democrat violent declare domestic terrorist group	OFF
77500	whyiloveongseongwubsche reason smile tear preciou human earth gly one brighten mood cry bc poor cant afford spend much that encourage better life bc	NOT
77514	honest also wrong disregard stat hazard attacker isnt peg sort defensive duty alway ball main man style stat arent good person expect every right question rat	NOT
77518	break news listen live at1pmctaturlmagaurl	NOT
77519	even devil make every single one priest rape child pope refuse condemn remove leadership therapist bring	OFF
77521	america isnt grateful military husband didnt die battlefield die home fight gun control stronger law regard mental illnes polouse brutality educate issue	OFF
77529	wood word book slander nothing clown tool	OFF
77539	liberal dangerou theyll say anything push agendum victim judge kavanaugh wife daughter	NOT
77548	antifa girl month centrefold	NOT
77557	keep good work ignore hater attack good lady	NOT
77559	imagine tyranny wed live leave wing try ant wag war duly elect president american republic gain tyrannical control supreme court neocon never trump crew try deliver maga	OFF
77575	weve million person march peacefully street without incident small group far leave person get violent couple occasion confront alt right hate group antifa part resistance kkk part night	NOT
77583	antifa need good ole boy as beat	OFF
77585	democrat gun control mas shooting datum determine fraudulent democrat liar url	OFF
77590	didnt already enough reason watch	NOT
77601	yet kid chicago kill daily cause much good home state gun control right	OFF
77602	time info lap betcha that ches game politic nothing new use thing advantage need doesnt make untrue	NOT
77611	one word antifa	NOT
77613	love danielle care genuine person smile positive energy bring best everyone alway count bring sunshine rainy day	NOT
77620	soa pathological liar go give judge lecture credibility judge wont admit something didnt stupid one liberal shame ignorance elect representative	OFF
77630	strange far leave antifa alway quiet moo slim attack white person terrorist attack do moo slim let forget moo slim groom gang	NOT
77637	jajaja funny never hear ever speak bad antifa time denounce	NOT
77647	anyone care dirtbag say	OFF
77651	ill original argument person shouldnt blanket everyone together terrorist muslim salt right conservative equally dumb require specific group denounce fringe mean general populace cant differentiate	OFF
77652	desperate liberal look like spy gate obama gate	NOT
77653	user real rocky ohmygod	NOT
77665	tbh day dont like person general dont connect person day annoyance	OFF
77672	obama holder cop get kill year hat law enforcement encourage civil unrest	OFF
77680	washington post break story therapist note mis ford state four man assault two vote dem end dirty trick stop what wrong kavanaugh maga foxnew liar cnn msnbc sen flake wrong use politic christine blase ford url	OFF
77688	south side thousand die strictest gun control policy country dont work	OFF
77690	usaafr18 look forward deirdre cooper owen give wednesday october lecture medical bondage birth american gynecology	NOT
77694	course swalwell pencil neck probably hide like liberal bust meltdown liberal leave love watch	NOT
77695	glad jump maga	NOT
77710	almost forget nigga past life lmao	OFF
77733	please dont tie leave guy path logical also let make alt leave thing alt right nazi white supremacist bunch random college yuppie socialist podcaster antifa equivalent anyway shape form	NOT
77742	listen person queen right game war url	NOT
77747	sum state liberal	NOT
77748	fuck	OFF
77751	pak need media policy call desi liberal want uncontrolled unlimited liberty media acceptable positive society url	NOT
77762	user exist could crazy gentlewoman lul	NOT
77769	amp terr mamp starvation amp flint amp poverty amp climate change amp global warm amp sex traffic amp bully amp body sham amp polouse brutality amp feminism amp gun control amp march amp protest	OFF
77777	salt leave none use logic make sense	NOT
77779	obama try cripple nation lie say christian actually radical muslim	NOT
77786	poor old rudy full shit christma goose	OFF
77789	sorry sorry breastfeed child end milk allergy switch formula really put parent lazy change diet lactose soy free baby best best	NOT
77792	cult point brother follower love talk hate bash liberal refer right wing cult	NOT
77796	soulmate life partner ye maam	NOT
77799	poor comparison jay literally say fuck na baby mom leave condom daughter baby seat cardi nicki fight	OFF
77808	pic msm show in1999forjfkjr plane wreckage also fake video show another pic msm show jfk even fake url article evidence cover amp official story doubt url url	NOT
77822	say already already break doi return get new generic retard antifa supporter laugh	NOT
77825	say woman scampi gne seek dirt trump lose loose state could would campaign ein trump team find weaknes exploit that polic smart dont think amature	NOT
77827	whore nra	OFF
77833	mag tweet delete tweet let let know url	NOT
77839	ye cpc need liberal good call cheer	NOT
77843	resign do nothing check presidente part swamp hold nebraska value resign	OFF
77845	background keep wrap chance rabid maga cop law enforcement entity attempt keep quite trouble mag	OFF
77848	best president ever	NOT
77860	hintcall1800 whitehouse	NOT
77863	poor german refugee violence antifa violence must nice live german tan	OFF
77889	hell replace another muslim	NOT
77890	ego get way great coach good great several coach could win talent auburn	NOT
77899	liberal compassion non american	NOT
77901	literally wake sexy	NOT
77902	hillary condemn kavanaugh bill clinton accuser respond url via	NOT
77903	diversity become tribalism cultural appropriation leave sun wind america url cot conservative	NOT
77905	keep lie bud one listen	NOT
77910	good list keep go	NOT
77914	hollywood drone	NOT
77918	antifa professor speak url	NOT
77925	dsl club reinvest money dont buy house car money make actually sure seriou every year that lot money think dd reinvest	NOT
77937	nah bob	NOT
77941	time begin schedule sunday college football game push america phobe sand polouse hater right rating cliff ncaa sunday	NOT
77962	also wanna photography weekend bring camera gear	NOT
77963	yet liberal keep pile person country like ideal like preach upon women right respect doesnt make sense doubletalk	NOT
77983	user cop gun control wouldnt matter geez	NOT
77994	feel dude fuck suck	OFF
78004	as hotseat walk away wwg1wgapizzagateqanon hivite maga eagle one want	OFF
78007		NOT
78008	nobody kill beat cheap tec tic become popular lgbt tiko follow sunny leone also popular india world best luck hope see video together sri kri definetly make next video popular fun	OFF
78014	jerk attack julie stand husband like liberal want ruin people live show bash person find guilty bet client want money	OFF
78024	look wretched	NOT
78033	nigga keep tryna play side lol	OFF
78052	safer bomb shelter year next	NOT
78055	exactly havent watch two year refuse former fan think jerry jone disgrace person help make rich	OFF
78060	declassify fisa court info carter page danger security loose lip sink ship motto	NOT
78063	antifa gues	NOT
78064	principled conservative hypo cricket	NOT
78079	hope dont make	NOT
78081	p15ye	NOT
78086	lol dont remember shit day	NOT
78114	billion human being spare capacity accord oneworld government endgame agendum billion muslim maga oughta keep heart amp mind religiou freedom republic freedom justice	NOT
78116	worthy url	NOT
78117	interracial marriage liberal throw word around easily might want look see mean url	NOT
78127	nobody vote right wing seem desperate deliver	NOT
78129	division nation utter nonsense	OFF
78146	get steve scalise shoot leave wing nutjob pillar society know antifa beat ppl chain destroy property funk speaker maxine water call chaosetconly280char watch something beside amp learn truth	NOT
78174	fraud amp fight antisemitism extreme disservice	OFF
78177	american say nation wrong track url url	NOT
78181	sound like plan	NOT
78183	dont know know one heck patriot preach unity person ethiopia costly	NOT
78188	dog	OFF
78191	ostrich	OFF
78194	gun control person ever explain logic gun law weapon restriction alway blanket statement sheep follow florida vote red save texa vote red save florida	NOT
78195	life matter	NOT
78198	understand feel that something liberal would low dont please antifa go around shoot conservative lie communist socialist lowlife let act like thank	NOT
78209	smear canadian conservative read first tweet tell wrong	NOT
84950	ye ye	OFF
90020	call person hate antifa fascist anti fascism call opposition anti fascism	NOT
92987	ill worry day conservative support trudeau quell surprise dont like way shandling something	NOT
97187	history repeat url	NOT
90504	creepy walk away	NOT
86256	black conservative routinely label black attack black conservative black	NOT
96396	say older may understand anyone believe quite irrelevant assert	NOT
87417	killer shoot wound one several arm civilian hear ye talk gun control advocate american appreciate privilege amendment	NOT
98127	umm fuck yeah would	OFF
82910	test support line new time high doesnt break	NOT
98230	liberal think gun problem url	OFF
86648	god help every citizen whether republican democrat	NOT
82919	clinton get	NOT
91223	user really good tell need straighten upi like like together sometime need someone call sht become better person	NOT
84452	never talk gun control form	OFF
91284	bcashhhhhhhhhhconnectttt	NOT
98174	seem like brainwash	OFF
80868	know gun control stance resident	NOT
91741	want fight one real take pis url	OFF
86306	discussion sensible gun control law interest discussion sensible gun control law hello hello thing	NOT
86554	play dirty way liberal win point shameles	OFF
94558	splc also list antifa blm well soooo	NOT
83594	please dont start concern want something plan idea movie scary felt like something want know couldnt remember top head	OFF
82452	theyre waste money dim dont read book conservative dont read smut	NOT
81372	would make equivalent antifa march start violence first place	OFF
94070	even reader liberal paper effect liberal dont believe accusation credible	OFF
92935	osha terry thug life criminal behave ordinary disposable criminal magamaga2020magarally rule texa polouse	OFF
94910	antifa thug remind orc stupid enough try take someone firearm wouldnt surprise san orc throw dumpster	OFF
86993	let roll maga patriot add ten favorite patriot url	NOT
90543	read thread sure seem like follower arent gun control jimmy	OFF
87478	jame wickstrom rip gun control enemy land url url	NOT
99192	accurate number damn let pretend hard work entrepreneurial taxpaying canadian conservative area gullible trump base sure dont mind intelligence insult	NOT
94541	also shit biscuit steal tempe girl cant blame	OFF
97197	call hotel send shuttle come pick mother sit terminal airport agent remind wheelchair passenger speak english hotel find	NOT
84973	yeah another crack offer url	NOT
99954	true liberal	NOT
88661	conjecture high undecided could fear militant part leave like antifa promise punish vote approve manner report voter roll review gop visit	NOT
79164	leftism please conform group think designate interest ethnic group independent think help conservative	NOT
98344	encore say every western country that eliminate mas shooting effective gun control lie would fit	OFF
83372	really person hatiostensivlyd like definitely actively encourage vice also science kinda product skepticism make sense	NOT
97119	guns2a last lockdown statue part gun control group plan change mind pro gun district tucker leave collude company suppres gun right tucker ideological gap leader america url url	NOT
82019	issue one pink unicorn	NOT
94131	want ask ali velshi isnt basic issue survival fittest take care everyone dem main point isnt core other gun control wealth income inequality healthcare entitlement epaglblwrm agree url	NOT
89043	would never gues employee play covet fashion game pad free time strange phobia dog amazingly weird jump foot url	OFF
93178	see sweetest url	NOT
97816	anyone visit maxine water discreet watch poverty person anything last past year power	NOT
84092	first man movie accurate metaphor nwo globalist leave give enough make believe truthful unles educate	OFF
91479	pittsburgh antifa cell conduct weapon train fight racist street openly embrace mas murder mlm graffiti stand marxist leninist maoist mao communist regime kill million person venetian ballroom capacity	OFF
80409	t1960set24 year t1in1960texast800 skin send kill sarah parent isolate farmb4sheisbornsaradad play arniefightst800nwin hold defeat t800 get suck future explain t800r model arnie look	NOT
91292	robyn gonna make vegan scone iran fuck time blame biochem lab	OFF
91340	btw havent hear antifa lately since soro run without pay violent riot acros	NOT
86645	believe christine blase ford however assert make one jot difference trump recently roy moore long ago choose align misogyny abuse kavanaugh confirmation hear next step handmaid tale maga	NOT
91029	another win common man alligator greed annul maga federal court hand victory student sue education secretary betsy devo effort dismantle protection fraud profit college url	NOT
91403	god forbid already talk someone date get real mad like person reason sorry bout	NOT
94840	liberal goin2019 head poor leader even poorer advisor	OFF
95965	foolish statement church leader frighten way easily frighten appreciate dont like though religiou leader never say anything foolish even	NOT
80635	ridiculou tweet ive read today compare traitor cpc liberal like say democrat republican two grasp straw pathetic	OFF
94885	hop probably biggest crowd racist bigot country back antifa	OFF
94142	liberal mock president trump skin color decapitate likenes also threaten family even baron	OFF
89187	mean parasite sense private company unnecessary universally unwanted bauble impose essential public service person put profit public opinion democracy	OFF
89410	user aw6 female supporter judge fox awesome woman conservative rightly fear harassment threat physical harm speak publicly today person trust journalist twist say happen twice learn	NOT
86357	wtf think antifa mean	NOT
81304	exactly hasnt everyone figure substantiate threat occur liberal conservative way around farce plain simple make generate sympathy try keep false narrative go	NOT
87311	get another disgrace	NOT
83314	innocent person dont resign know liberal love sexual predator keith ellison sulting several woman polouse report support	OFF
86366	trump use lot misdirection intentionally would need specific reference media scream lie mostly spin take wiretap claim instance trump correct call aliarfor18 month	NOT
96462	good news hope advertiser get free space	NOT
99339	mag sense tingle url	NOT
91889	much say jail whole family criminal	OFF
81242	theresa may isnt nice	OFF
79672	except kind come gun control	NOT
93582	dude sister rock ashamed never family show little man	NOT
93164	everything else ten year ago liar total propaganda team trump crime throughout past decade include	OFF
81684	shock undercover video expose communist inside government break rule everyday sara carter urlmagawwg1wga	NOT
79915	mark judge see try judge moore kavanaugh wont work spartacu moment mag aka america first trump fox report	NOT
96149	know liberal dont like research like fact listen anything cnn know	NOT
84308	divine	NOT
84367	noi relationship worth energy would take hate respect gum stick bottom shoe selfish spoil entitle narcissist	OFF
86892	user prayer	NOT
89821	child die result bert ernie gay hop eur happy conservative	NOT
92590	compare date rape disgust hope family never deal rape disgust po	OFF
89602	title book pretty much sum conversation avram either hill criminal really mentally incapable understand fact contradict brainwash url	OFF
92473		NOT
83756	hit fuck elo reason post booter exposer show cant believe everyone community	OFF
91356	outside antifa could support one want tear military	NOT
96159	go suck rat venom without spiderman origin isnt really venom sony cash grab	OFF
93002	user gros obviou hack	OFF
82342	magasin like one listen love like youve never hurt vote gop one watch dont listen liberal dirt	NOT
95562	user lmao	NOT
80614	whole world see president trump accomplish american large extraordinarily proud trump administration make difference leave mainstream new media dedicate con artist try pull awake maga url	NOT
84187	gun control person believe legal owner follow current law fool make citizen usa defenseles	OFF
99138	say need fix problem much fix hear break cardinal fan look answer	NOT
83400	great model inspiration	NOT
93018	right condition sort result denial irrelevant fact thu welcome cognitive dissonance disguise antifa	NOT
99396	user ply liberal say absolutely nut	OFF
91012	get violent get occupy black life matter baltimore riot ferguson antifa werent democrat violence	OFF
83680	love meme lil levity heavy day cognitive dissonance qanonmagatrumpwwg1wg great awaken pray url	NOT
87232		NOT
98470	still push burn out sexual predator feinstein sur new hero mondy list woman mile long rap worse trump fault	NOT
80285	try get block tran porn story perfect ammunition never happen url	NOT
97831	look racist white liberal freak say tom arnold white privilege	OFF
90679	dont see ever support strict gun control second amendment	OFF
94822	user long time proponent kill unborn	NOT
91323	mean say time talk gun control	NOT
87523	mean way liberal dem already take away	NOT
80698	doesnt fit team hol stay slot that successful matt outside threat	OFF
97807	that youll alway hear say vague word like billionaire say actual name like bezo zucker berg soro purdue fund username billionaire wall streeter fund conservative name one corrupt really	NOT
94516	lambda would lower end other say high end try influence way right wasnt use better investment exclusively return pov quality life return pov money	NOT
82908	bring back coal amp asbesto maga	NOT
93313	right politic place one reproductive organ sex life	OFF
89551	user cute	NOT
90396	coo get person think really eat as bitch	OFF
96199	antifa promote red base race black life mater hate group prime example splc trustworthy	NOT
86387	amp come save america like superhero url	NOT
94767	thank uim finally point okay use heaton happy	NOT
83715	jonah hill rat sorry as dym	NOT
78967	handsome boy remind one foster little bite sorry dont better picture one one get away idhave20ifi could url	NOT
84917	liberal crazy creationist religiou belief yet useful insanity disregard science female scientific fact man doesnt chop breast baby breastfeed nazi cruelty	NOT
82767	bak etf would do call anetffukencuuuuuk	OFF
89144	msm democrat liberal describe antifa peaceful demonstrator opinion democrat army prepare war	NOT
80648	like gun control poster child david hogge dont hear anymore one do	NOT
82164	alway trash trump amp conservative stop watch american amp go movie discover wonderful foreign television show albeit many subtitle favorite amp alway good old fashion read amp music amp creative endeavor	OFF
90551	listen carefully leftist exactly liberal amp leftist cant trust	NOT
88584	liberal tendency deal opponent epithet rather argument worst liberal leave open cruel joke say love humanity hate person richard cornu elle reclaim american dream	NOT
87495	run speak work heal job do way world expect back sigh take deep breath straighten nonexistent wrinkle shirt	NOT
97132	gun control	NOT
95833	wow like lady amp fighter amp bless	NOT
83214	buy gun amp open carry exert coercive control entire town open carry demonstrator eventually stalk absolutely dynamic write url	NOT
88575	user think run president democrat seem alway forget videotape stupid thing irrelevant scotu confirm america path recovery year obama	NOT
99097	mitch that true big thing would remove pnr hill office elect person understand america want majority american want sensible gun control	NOT
79524	gun control debate wont keep gun away every criminal make thing better wont prevent every mas shoot may prevent crazy person buy gun first place	NOT
88546	absolutely nail coffin hill iary	OFF
89284	live nickname tonight fuck nightmare ufc228	OFF
89529	alien legal see	NOT
83918	pope dope	OFF
81779	anybody explain many stage td	NOT
79712	ye take break play thread awhile bad bad bad red pill bitter	NOT
89336	concede likely case think quite number person anti serena	NOT
85841	definitely adorable little guy	NOT
80972	eliminate several due many figure kid memorize well also eliminate barry goldwater travesty father true liber arianism civil right government power polouse think	NOT
97924	user crew keep shit honestly	OFF
82730	think conceivable someone try meddle people mind regard gun control double mind use arm peacemaker shoot could start abigwargt2	OFF
82989	climate change myth gun control unconstitutional gestapo stupid thing say uphold law book since dumbass	OFF
95446	unles resign	NOT
81683	say official suppose back recall every violation let rule silly as argument line call that like say billy martin didnt get throw showalter get throw	OFF
98785	liberal alway liberal ling url	NOT
78807	time maga flip	OFF
88168	modern conservative bright lot found father slaveowner want end slavery principle far nuanced granular modern conservative principle shallow principle withstand test time	NOT
93438	mueller fire win midterm	NOT
99630	westminster tory absolutely pathetic appeasement	OFF
90199	bet think liberal abuse tell oped photo shoot	NOT
98057	holy shit still alive	NOT
90109	clinton news network strike	NOT
84030	that deplorable still havent explain relevant somehow ive also appear exact show anti homosexual hiv	NOT
89981	love	NOT
95333	mean also like wrong set idk random	NOT
83143	trudeau reluctant deal involf dairy effectively remove large piece scheer bernier split unite conservative insist trudeau spin trudeau evil empire walk away suffer	NOT
84773	project reality up pace fuser busines favour dodger cheer manufacture get ready exit exit relocation time end chao amp top exit time final say via people vote url	NOT
82058	thank absolutely correct	NOT
95836	say desperate liberal sur dirty trick int gonna work kavanaugh confirm ginsberg next	NOT
88714	kind healthcare provision religiou conservative give america save nh url	NOT
84478	user dick matiz	OFF
79353	arent speak injustice still occur windrush generation black briton whose record theresa may destroy home secretary deport prime minister institutional racism	OFF
81899	dres nice uniform weapon make walk boarder night call drug cartel	OFF
87307	product cause dandruff one	NOT
83330	as probably play super easy smh home	OFF
79939	gunna fuck die ohmygod	OFF
98437	need long look mirror	NOT
80545	play water slider summer url	NOT
81657	user instigate big mouth bite camp evil friend opinion team tani	OFF
90879	wherea almost year late try demonstrate give tos women right need law disgrace embarrassment keele legal profession alex prioritise right sexual predator victim damage url	OFF
86689	debt unsubstantiated back full faith credit unite state except conservative decide dont believe	NOT
83999	person scar liberal think say rampant around conservative one ever stop give power trump movement absolutely everything include internet	NOT
90356	look face would someone please tell seem soooo many liberal look ooo piss time constipate mix fiber	NOT
81655	pis brewery hat	OFF
90738	god help	NOT
85273	joke	NOT
97875	donald trump alway dangerou animal defeat liberal leave demon rat communist like brennan	NOT
80107	use sign ing monkey heart play wife like whatthehell	OFF
82290	yeah	NOT
87206	people vote person reject craven worship stand majority contemptuously defy person ampuser2017ge manifesto amp support soro undermine democracy instead	NOT
90113	fascist antifa url	NOT
94412	sh try better person try save horrible thing	NOT
79390	comey piss constitution rat need away face consequence	OFF
85538	user doesnt remember clothe clothe house get song play exact date nothing weapon izing false accusation ulterior motive fiber al defendant terrorist nothing	OFF
92854	ye	NOT
92132	trump play whit liberal bet way help conservative win next election take credit trudeau corner right deal whit usa bad canada	NOT
93094	indeed water needy statement robust condemnation equivocal term one would expect begin note disappointment dilute response suggest one thing fear tory clearly show gratitude help amp support	NOT
89315	prepare midterm read create declaration independence understand make america great first place url mag aka	NOT
83302	confuse paul guenther prove play caller rebuild try remain competitive time steady improvement	NOT
99342	maga2surl	NOT
98740	obama administration personal yet see pattern folk actually publicly msm partner treason attempt coup det	OFF
96775	disgust pedophile	OFF
79038	emo thank keep good work fight fake news msm tweet ing tweet ing true good work maga	NOT
93589	butt fur think know	OFF
96120	didnt break hit make look foolish normal	NOT
97093	imagine marry crazy btch good god	OFF
95552	girl foundation	NOT
95056	cannibal liberal style	NOT
